order_id,customer_id,order_date,category,product_name,unit_price,quantity,country,payment_method,channel,order_status,revenue,month,quarter,year
ORD104468,CUST994,2024-09-10,Electronics,Wireless Earbuds,4389.51,1.0,United Kingdom,Credit Card,Mobile App,Delivered,4389.51,2024-09,3,2024
ORD101734,CUST901,2024-05-31,Fashion,Running Shoes,1299.6,1.0,India,Upi,Website,Returned,1299.6,2024-05,2,2024
ORD105770,CUST630,2024-06-05,Electronics,Wireless Earbuds,795.05,3.0,India,Credit Card,Mobile App,Delivered,2385.1499999999996,2024-06,2,2024
ORD101619,CUST1699,2024-01-06,Electronics,Smartwatch,3806.32,1.0,India,Upi,Website,Delivered,3806.32,2024-01,1,2024
ORD101647,CUST876,2024-02-02,Beauty,Face Serum,909.36,1.0,India,Credit Card,Marketplace,Returned,909.36,2024-02,1,2024
ORD104582,UNKNOWN,2024-03-14,Toys,Building Blocks Set,1183.8,1.0,Germany,Credit Card,Mobile App,Returned,1183.8,2024-03,1,2024
ORD100560,CUST688,2024-09-21,Electronics,Wireless Earbuds,2290.39,1.0,India,Net Banking,Marketplace,Returned,2290.39,2024-09,3,2024
ORD102290,CUST1510,2024-01-29,Sports,Resistance Bands,1649.24,2.0,India,Credit Card,Mobile App,Delivered,3298.48,2024-01,1,2024
ORD101398,CUST333,2024-02-14,Electronics,Phone Case,4770.07,4.0,India,Debit Card,Mobile App,Delivered,19080.28,2024-02,1,2024
ORD102266,CUST215,2024-01-02,Beauty,Sunscreen SPF50,187.77,1.0,India,Cod,Website,Delivered,187.77,2024-01,1,2024
ORD100925,CUST1503,2024-07-05,Sports,Yoga Mat,613.57,1.0,United States,Credit Card,Website,Delivered,613.57,2024-07,3,2024
ORD102118,CUST1507,2024-08-13,Fashion,Cotton T-Shirt,2575.43,1.0,Uae,Net Banking,Website,Delivered,2575.43,2024-08,3,2024
ORD103705,CUST1391,2024-08-02,Home & Kitchen,Blender,2064.84,2.0,India,Debit Card,Mobile App,Delivered,4129.68,2024-08,3,2024
ORD100477,CUST1035,2024-06-25,Beauty,Sunscreen SPF50,1408.07,2.0,Germany,Credit Card,Mobile App,Returned,2816.14,2024-06,2,2024
ORD102312,CUST162,2024-05-12,Home & Kitchen,Storage Containers,836.67,1.0,India,Credit Card,Marketplace,Delivered,836.67,2024-05,2,2024
ORD103940,CUST1517,2024-03-05,Sports,Cycling Gloves,1398.11,1.0,Germany,Unknown,Mobile App,Delivered,1398.11,2024-03,1,2024
ORD103718,CUST394,2024-09-17,Toys,RC Car,1735.52,2.0,France,Debit Card,Marketplace,Cancelled,3471.04,2024-09,3,2024
ORD100687,CUST53,2024-02-04,Home & Kitchen,Storage Containers,1866.78,1.0,France,Cod,Mobile App,Delivered,1866.78,2024-02,1,2024
ORD102500,CUST104,2024-08-09,Home & Kitchen,Blender,549.76,1.0,India,Upi,Website,Delivered,549.76,2024-08,3,2024
ORD105309,CUST1074,2024-07-11,Fashion,Cotton T-Shirt,2815.05,2.0,United States,Credit Card,Mobile App,Delivered,5630.1,2024-07,3,2024
ORD101533,CUST1594,2024-03-05,Sports,Dumbbell Set,616.77,2.0,France,Cod,Marketplace,Delivered,1233.54,2024-03,1,2024
ORD102204,UNKNOWN,2024-07-18,Electronics,Power Bank,3754.82,1.0,India,Cod,Marketplace,Delivered,3754.82,2024-07,3,2024
ORD103122,CUST1348,2024-05-12,Books,Cookbook,508.51,1.0,United Kingdom,Credit Card,Mobile App,Delivered,508.51,2024-05,2,2024
ORD102609,CUST248,2024-06-26,Fashion,Cotton T-Shirt,423.74,1.0,India,Paypal,Mobile App,Delivered,423.74,2024-06,2,2024
ORD103329,CUST57,2024-06-28,Home & Kitchen,Storage Containers,704.54,2.0,India,Debit Card,Website,Delivered,1409.08,2024-06,2,2024
ORD104353,CUST668,2024-06-21,Fashion,Sunglasses,767.51,2.0,United States,Debit Card,Mobile App,Delivered,1535.02,2024-06,2,2024
ORD100728,CUST913,2024-07-31,Beauty,Makeup Brush Kit,531.47,1.0,India,Net Banking,Website,Returned,531.47,2024-07,3,2024
ORD101413,CUST22,2024-06-27,Books,Fiction Bestseller,299.98,1.0,United Kingdom,Credit Card,Mobile App,Delivered,299.98,2024-06,2,2024
ORD102662,CUST556,2024-07-10,Home & Kitchen,Air Fryer,1431.56,3.0,United States,Credit Card,Website,Cancelled,4294.68,2024-07,3,2024
ORD102049,CUST475,2024-04-18,Home & Kitchen,Air Fryer,3403.32,1.0,India,Upi,Mobile App,Delivered,3403.32,2024-04,2,2024
ORD102298,CUST1270,2024-04-04,Toys,RC Car,1656.94,1.0,France,Debit Card,Mobile App,Delivered,1656.94,2024-04,2,2024
ORD101959,CUST1135,2024-02-13,Electronics,Smartwatch,4742.39,2.0,India,Cod,Mobile App,Delivered,9484.78,2024-02,1,2024
ORD102498,CUST220,2024-01-01,Sports,Cycling Gloves,728.75,1.0,India,Upi,Website,Delivered,728.75,2024-01,1,2024
ORD101895,CUST38,2024-07-11,Beauty,Sunscreen SPF50,681.93,3.0,France,Upi,Marketplace,Delivered,2045.79,2024-07,3,2024
ORD100847,CUST1694,2024-02-19,Home & Kitchen,Non-stick Pan Set,1951.29,1.0,France,Upi,Marketplace,Delivered,1951.29,2024-02,1,2024
ORD100855,CUST1772,2024-06-17,Electronics,Bluetooth Speaker,3747.59,1.0,United States,Paypal,Website,Delivered,3747.59,2024-06,2,2024
ORD104327,CUST1599,2024-06-03,Home & Kitchen,Non-stick Pan Set,2653.64,1.0,Uae,Upi,Marketplace,Delivered,2653.64,2024-06,2,2024
ORD105320,CUST47,2024-07-18,Electronics,Phone Case,2874.07,1.0,United States,Credit Card,Website,Delivered,2874.07,2024-07,3,2024
ORD101607,CUST799,2024-06-06,Fashion,Cotton T-Shirt,1418.84,2.0,Germany,Upi,Website,Delivered,2837.68,2024-06,2,2024
ORD104898,CUST853,2024-03-12,Sports,Cycling Gloves,2293.74,1.0,India,Credit Card,Website,Delivered,2293.74,2024-03,1,2024
ORD103980,CUST138,2024-07-27,Toys,RC Car,1485.82,1.0,India,Debit Card,Mobile App,Delivered,1485.82,2024-07,3,2024
ORD101157,CUST1090,2024-02-29,Electronics,Wireless Earbuds,4322.25,1.0,India,Credit Card,Website,Delivered,4322.25,2024-02,1,2024
ORD103561,CUST1031,2024-07-20,Electronics,Bluetooth Speaker,690.63,1.0,France,Credit Card,Mobile App,Delivered,690.63,2024-07,3,2024
ORD104375,CUST375,2024-03-08,Sports,Cycling Gloves,577.92,1.0,United Kingdom,Cod,Mobile App,Delivered,577.92,2024-03,1,2024
ORD101672,CUST1467,2024-04-15,Beauty,Lip Balm Set,888.92,1.0,India,Credit Card,Marketplace,Delivered,888.92,2024-04,2,2024
ORD104434,CUST187,2024-01-13,Fashion,Leather Wallet,2562.92,1.0,United Kingdom,Upi,Website,Delivered,2562.92,2024-01,1,2024
ORD103611,CUST1779,2024-08-30,Home & Kitchen,Blender,2868.26,1.0,United States,Debit Card,Website,Delivered,2868.26,2024-08,3,2024
ORD103005,CUST462,2024-03-11,Books,Self-Help Guide,785.3,1.0,India,Credit Card,Mobile App,Delivered,785.3,2024-03,1,2024
ORD101875,CUST1002,2024-03-23,Home & Kitchen,Storage Containers,861.72,1.0,India,Credit Card,Mobile App,Delivered,861.72,2024-03,1,2024
ORD103424,CUST27,2024-04-08,Home & Kitchen,Storage Containers,1053.17,1.0,Germany,Upi,Mobile App,Delivered,1053.17,2024-04,2,2024
ORD101271,CUST198,2024-06-28,Fashion,Running Shoes,340.71,1.0,India,Cod,Mobile App,Delivered,340.71,2024-06,2,2024
ORD104548,CUST30,2024-07-16,Sports,Cycling Gloves,1543.09,1.0,Germany,Debit Card,Website,Delivered,1543.09,2024-07,3,2024
ORD104757,CUST846,2024-01-12,Toys,Board Game,814.81,1.0,Uae,Paypal,Website,Delivered,814.81,2024-01,1,2024
ORD101104,CUST1698,2024-03-08,Home & Kitchen,Blender,2687.67,1.0,India,Debit Card,Mobile App,Delivered,2687.67,2024-03,1,2024
ORD101912,CUST880,2024-01-11,Fashion,Denim Jacket,1227.08,1.0,France,Cod,Mobile App,Delivered,1227.08,2024-01,1,2024
ORD105735,CUST823,2024-09-26,Electronics,Wireless Earbuds,1096.72,1.0,India,Cod,Website,Delivered,1096.72,2024-09,3,2024
ORD103015,CUST144,2024-03-31,Fashion,Leather Wallet,795.3,1.0,India,Debit Card,Mobile App,Cancelled,795.3,2024-03,1,2024
ORD104228,CUST142,2024-01-03,Home & Kitchen,LED Desk Lamp,930.36,1.0,,Upi,Mobile App,Returned,930.36,2024-01,1,2024
ORD101584,CUST1128,2024-01-21,Home & Kitchen,Storage Containers,1866.73,1.0,India,Net Banking,Marketplace,Returned,1866.73,2024-01,1,2024
ORD104227,CUST1514,2024-09-18,Sports,Dumbbell Set,782.81,3.0,France,Paypal,Marketplace,Cancelled,2348.43,2024-09,3,2024
ORD105053,CUST1192,2024-04-18,Fashion,Leather Wallet,1297.52,1.0,India,Debit Card,Website,Delivered,1297.52,2024-04,2,2024
ORD104911,CUST146,2024-07-10,Beauty,Makeup Brush Kit,1403.47,1.0,United Kingdom,Credit Card,Mobile App,Delivered,1403.47,2024-07,3,2024
ORD103544,CUST1590,2024-05-08,Fashion,Denim Jacket,1123.72,2.0,United Kingdom,Credit Card,Website,Delivered,2247.44,2024-05,2,2024
ORD103221,CUST588,2024-06-15,Toys,Building Blocks Set,1190.95,4.0,India,Debit Card,Website,Returned,4763.8,2024-06,2,2024
ORD104995,CUST1173,2024-06-20,Beauty,Makeup Brush Kit,1226.25,1.0,India,Debit Card,Website,Delivered,1226.25,2024-06,2,2024
ORD100880,CUST99,2024-03-17,Books,Fiction Bestseller,757.16,2.0,India,Upi,Mobile App,Returned,1514.32,2024-03,1,2024
ORD105979,CUST41,2024-02-19,Toys,Puzzle 1000pc,1682.33,1.0,United Kingdom,Debit Card,Marketplace,Delivered,1682.33,2024-02,1,2024
ORD105670,CUST539,2024-08-01,Beauty,Lip Balm Set,196.32,2.0,India,Debit Card,Website,Delivered,392.64,2024-08,3,2024
ORD101191,CUST1609,2024-05-29,Beauty,Face Serum,1104.65,1.0,Germany,Cod,Website,Delivered,1104.65,2024-05,2,2024
ORD104899,CUST1110,2024-05-10,Electronics,Bluetooth Speaker,1186.18,1.0,India,Credit Card,Marketplace,Delivered,1186.18,2024-05,2,2024
ORD103936,CUST1314,2024-01-31,Beauty,Face Serum,936.29,5.0,India,Credit Card,Website,Delivered,4681.45,2024-01,1,2024
ORD100185,CUST362,2024-06-29,Toys,Building Blocks Set,1616.31,1.0,United States,Paypal,Website,Delivered,1616.31,2024-06,2,2024
ORD100690,CUST1179,2024-02-20,Electronics,Smartwatch,3723.49,1.0,India,Credit Card,Website,Returned,3723.49,2024-02,1,2024
ORD103993,CUST164,2024-03-14,Electronics,Phone Case,2095.8,2.0,India,Upi,Marketplace,Delivered,4191.6,2024-03,1,2024
ORD105681,CUST141,2024-09-01,Fashion,Denim Jacket,1515.61,1.0,United Kingdom,Credit Card,Marketplace,Delivered,1515.61,2024-09,3,2024
ORD102501,CUST293,2024-03-17,Electronics,Wireless Earbuds,2790.28,2.0,United States,Credit Card,Marketplace,Returned,5580.56,2024-03,1,2024
ORD102862,CUST612,2024-01-12,Beauty,Makeup Brush Kit,522.01,1.0,United States,Net Banking,Website,Delivered,522.01,2024-01,1,2024
ORD103604,CUST149,2024-02-15,Books,Cookbook,256.48,1.0,United States,Paypal,Website,Delivered,256.48,2024-02,1,2024
ORD103127,CUST343,2024-01-19,Electronics,Smartwatch,2157.04,2.0,India,Paypal,Mobile App,Delivered,4314.08,2024-01,1,2024
ORD102028,CUST1165,2024-03-15,Sports,Cycling Gloves,2001.78,1.0,India,Debit Card,Website,Delivered,2001.78,2024-03,1,2024
ORD101996,CUST570,2024-06-10,Electronics,Bluetooth Speaker,3755.05,1.0,India,Upi,Mobile App,Delivered,3755.05,2024-06,2,2024
ORD104560,CUST1768,2024-05-02,Fashion,Cotton T-Shirt,2040.7,1.0,Uae,Credit Card,Mobile App,Delivered,2040.7,2024-05,2,2024
ORD100244,CUST349,2024-09-06,Sports,Water Bottle,1746.36,1.0,United States,Upi,Marketplace,Delivered,1746.36,2024-09,3,2024
ORD103217,CUST1641,2024-05-24,Sports,Cycling Gloves,811.38,1.0,India,Unknown,Mobile App,Delivered,811.38,2024-05,2,2024
ORD105821,CUST1013,2024-05-04,Home & Kitchen,Non-stick Pan Set,1275.85,1.0,,Upi,Mobile App,Delivered,1275.85,2024-05,2,2024
ORD104966,CUST1668,2024-08-02,Electronics,Phone Case,4870.61,1.0,Germany,Upi,Marketplace,Delivered,4870.61,2024-08,3,2024
ORD102745,CUST342,2024-09-13,Books,Kids Picture Book,443.155,2.0,India,Credit Card,Mobile App,Delivered,886.31,2024-09,3,2024
ORD104094,CUST1096,2024-08-29,Electronics,USB-C Cable,4148.14,1.0,United Kingdom,Upi,Marketplace,Delivered,4148.14,2024-08,3,2024
ORD100628,CUST1074,2024-02-25,Home & Kitchen,LED Desk Lamp,2725.91,1.0,India,Debit Card,Mobile App,Delivered,2725.91,2024-02,1,2024
ORD103219,CUST1381,2024-08-21,Fashion,Cotton T-Shirt,1443.3,2.0,India,Credit Card,Website,Delivered,2886.6,2024-08,3,2024
ORD100067,CUST102,2024-01-17,Beauty,Lip Balm Set,573.71,4.0,Uae,Debit Card,Website,Delivered,2294.84,2024-01,1,2024
ORD104827,CUST920,2024-01-31,Home & Kitchen,Storage Containers,1104.55,1.0,India,Debit Card,Marketplace,Delivered,1104.55,2024-01,1,2024
ORD102220,CUST828,2024-07-04,Fashion,Leather Wallet,729.4,1.0,India,Debit Card,Marketplace,Delivered,729.4,2024-07,3,2024
ORD102413,CUST765,2024-05-05,Sports,Cycling Gloves,206.38,2.0,India,Upi,Website,Delivered,412.76,2024-05,2,2024
ORD101590,CUST773,2024-05-14,Home & Kitchen,Blender,835.11,1.0,Uae,Upi,Mobile App,Delivered,835.11,2024-05,2,2024
ORD102168,CUST1546,2024-07-15,Fashion,Leather Wallet,2296.14,1.0,Germany,Upi,Website,Delivered,2296.14,2024-07,3,2024
ORD100005,CUST1496,2024-09-17,Electronics,Smartwatch,3679.86,2.0,France,Upi,Website,Returned,7359.72,2024-09,3,2024
ORD105916,CUST1639,2024-08-13,Electronics,Smartwatch,1165.51,2.0,India,Credit Card,Mobile App,Delivered,2331.02,2024-08,3,2024
ORD102222,CUST226,2024-01-29,Beauty,Hair Dryer,1012.66,2.0,India,Cod,Marketplace,Delivered,2025.32,2024-01,1,2024
ORD103071,CUST1199,2024-01-23,Toys,Building Blocks Set,680.69,1.0,Germany,Upi,Mobile App,Delivered,680.69,2024-01,1,2024
ORD104767,CUST659,2024-04-11,Beauty,Face Serum,449.8,1.0,India,Upi,Marketplace,Delivered,449.8,2024-04,2,2024
ORD105975,CUST1040,2024-08-04,Sports,Yoga Mat,1265.59,4.0,Uae,Upi,Website,Delivered,5062.36,2024-08,3,2024
ORD104789,CUST1712,2024-02-19,Fashion,Leather Wallet,2021.26,5.0,United Kingdom,Debit Card,Mobile App,Delivered,10106.3,2024-02,1,2024
ORD105959,CUST1326,2024-06-29,Fashion,Denim Jacket,2816.25,2.0,United States,Upi,Mobile App,Delivered,5632.5,2024-06,2,2024
ORD100161,CUST1658,2024-02-10,Beauty,Hair Dryer,1226.81,2.0,India,Debit Card,Mobile App,Delivered,2453.62,2024-02,1,2024
ORD103675,CUST154,2024-05-04,Electronics,Bluetooth Speaker,2874.07,3.0,India,Credit Card,Marketplace,Delivered,8622.210000000001,2024-05,2,2024
ORD103572,CUST621,2024-02-19,Electronics,Wireless Earbuds,2874.07,1.0,India,Credit Card,Website,Delivered,2874.07,2024-02,1,2024
ORD100491,CUST998,2024-08-22,Electronics,Bluetooth Speaker,1260.06,1.0,India,Paypal,Website,Delivered,1260.06,2024-08,3,2024
ORD105046,CUST1008,2024-09-26,Home & Kitchen,Storage Containers,2471.45,1.0,Uae,Debit Card,Marketplace,Returned,2471.45,2024-09,3,2024
ORD100376,UNKNOWN,2024-06-30,Books,Kids Picture Book,596.25,2.0,United States,Debit Card,Mobile App,Delivered,1192.5,2024-06,2,2024
ORD102867,CUST877,2024-03-26,Sports,Resistance Bands,381.16,1.0,India,Upi,Website,Cancelled,381.16,2024-03,1,2024
ORD105036,CUST489,2024-06-10,Home & Kitchen,Blender,1496.13,2.0,India,Debit Card,Marketplace,Delivered,2992.26,2024-06,2,2024
ORD104441,CUST901,2024-05-16,Sports,Dumbbell Set,359.27,1.0,India,Unknown,Mobile App,Delivered,359.27,2024-05,2,2024
ORD103251,CUST427,2024-01-22,Beauty,Face Serum,279.51,2.0,United Kingdom,Credit Card,Website,Delivered,559.02,2024-01,1,2024
ORD100278,CUST280,2024-05-29,Home & Kitchen,LED Desk Lamp,2221.92,3.0,India,Net Banking,Website,Delivered,6665.76,2024-05,2,2024
ORD100453,CUST1440,2024-06-06,Sports,Yoga Mat,1016.72,1.0,India,Credit Card,Website,Delivered,1016.72,2024-06,2,2024
ORD104438,CUST415,2024-04-21,Fashion,Running Shoes,1179.29,1.0,United States,Upi,Website,Delivered,1179.29,2024-04,2,2024
ORD100314,CUST1083,2024-07-14,Sports,Cycling Gloves,1820.59,2.0,United States,Upi,Website,Returned,3641.18,2024-07,3,2024
ORD104018,CUST633,2024-05-06,Beauty,Face Serum,374.45,2.0,India,Upi,Website,Delivered,748.9,2024-05,2,2024
ORD101494,CUST111,2024-04-22,Home & Kitchen,Blender,319.83,1.0,Uae,Debit Card,Marketplace,Delivered,319.83,2024-04,2,2024
ORD104912,CUST1758,2024-08-26,Electronics,Wireless Earbuds,1188.91,2.0,United States,Cod,Website,Delivered,2377.82,2024-08,3,2024
ORD103639,CUST607,2024-07-01,Home & Kitchen,LED Desk Lamp,1691.85,2.0,United States,Credit Card,Website,Returned,3383.7,2024-07,3,2024
ORD102207,CUST4,2024-01-16,Books,Kids Picture Book,474.59,4.0,United Kingdom,Cod,Mobile App,Delivered,1898.36,2024-01,1,2024
ORD102674,CUST962,2024-04-10,Fashion,Cotton T-Shirt,1460.04,1.0,India,Upi,Mobile App,Delivered,1460.04,2024-04,2,2024
ORD102328,UNKNOWN,2024-06-10,Home & Kitchen,Air Fryer,1486.38,1.0,India,Credit Card,Website,Returned,1486.38,2024-06,2,2024
ORD104272,CUST1418,2024-02-04,Home & Kitchen,Non-stick Pan Set,2551.51,1.0,Germany,Debit Card,Marketplace,Delivered,2551.51,2024-02,1,2024
ORD101230,CUST1496,2024-05-24,Toys,Puzzle 1000pc,783.22,3.0,United Kingdom,Credit Card,Website,Delivered,2349.66,2024-05,2,2024
ORD102850,CUST1086,2024-07-20,Electronics,USB-C Cable,1680.97,1.0,India,Credit Card,Website,Cancelled,1680.97,2024-07,3,2024
ORD104413,CUST282,2024-08-07,Electronics,Wireless Earbuds,4572.23,2.0,United Kingdom,Upi,Website,Delivered,9144.46,2024-08,3,2024
ORD103973,CUST1341,2024-06-09,Beauty,Makeup Brush Kit,1191.84,1.0,France,Paypal,Marketplace,Cancelled,1191.84,2024-06,2,2024
ORD100162,CUST933,2024-06-05,Beauty,Makeup Brush Kit,1350.63,1.0,United States,Debit Card,Website,Delivered,1350.63,2024-06,2,2024
ORD103145,CUST1099,2024-05-28,Sports,Dumbbell Set,1483.09,2.0,United Kingdom,Credit Card,Website,Returned,2966.18,2024-05,2,2024
ORD102639,CUST178,2024-02-11,Home & Kitchen,LED Desk Lamp,1727.64,3.0,United Kingdom,Upi,Website,Delivered,5182.92,2024-02,1,2024
ORD104915,CUST733,2024-02-16,Books,Kids Picture Book,794.65,1.0,India,Credit Card,Website,Delivered,794.65,2024-02,1,2024
ORD105031,CUST909,2024-08-17,Beauty,Face Serum,701.58,1.0,Germany,Debit Card,Mobile App,Delivered,701.58,2024-08,3,2024
ORD105556,CUST229,2024-06-26,Beauty,Lip Balm Set,1233.12,1.0,United Kingdom,Net Banking,Website,Delivered,1233.12,2024-06,2,2024
ORD105532,UNKNOWN,2024-09-22,Books,Fiction Bestseller,350.22,2.0,India,Net Banking,Mobile App,Delivered,700.44,2024-09,3,2024
ORD100426,CUST1326,2024-08-06,Electronics,Smartwatch,3339.35,1.0,India,Debit Card,Mobile App,Returned,3339.35,2024-08,3,2024
ORD101017,CUST1048,2024-02-25,Fashion,Cotton T-Shirt,1977.28,2.0,Germany,Credit Card,Marketplace,Delivered,3954.56,2024-02,1,2024
ORD105898,CUST1199,2024-07-22,Fashion,Leather Wallet,1356.74,1.0,India,Cod,Marketplace,Delivered,1356.74,2024-07,3,2024
ORD101023,CUST1309,2024-07-27,Electronics,Phone Case,2634.91,1.0,France,Credit Card,Website,Returned,2634.91,2024-07,3,2024
ORD104587,UNKNOWN,2024-07-23,Beauty,Lip Balm Set,812.17,1.0,Uae,Upi,Mobile App,Delivered,812.17,2024-07,3,2024
ORD102615,CUST165,2024-06-29,Home & Kitchen,Storage Containers,2760.01,1.0,Germany,Debit Card,Mobile App,Delivered,2760.01,2024-06,2,2024
ORD101685,CUST43,2024-06-23,Toys,Building Blocks Set,1743.19,1.0,India,Debit Card,Website,Delivered,1743.19,2024-06,2,2024
ORD102071,CUST1722,2024-04-09,Sports,Yoga Mat,580.8,1.0,India,Paypal,Marketplace,Delivered,580.8,2024-04,2,2024
ORD104116,CUST1600,2024-06-12,Toys,Board Game,1523.96,1.0,India,Upi,Website,Delivered,1523.96,2024-06,2,2024
ORD103820,CUST122,2024-06-27,Sports,Cycling Gloves,391.69,1.0,France,Cod,Marketplace,Delivered,391.69,2024-06,2,2024
ORD102242,CUST1285,2024-07-19,Fashion,Leather Wallet,2443.69,1.0,United Kingdom,Credit Card,Website,Returned,2443.69,2024-07,3,2024
ORD103072,CUST1102,2024-05-24,Toys,Board Game,418.0,1.0,India,Credit Card,Website,Delivered,418.0,2024-05,2,2024
ORD102997,CUST1033,2024-04-21,Beauty,Lip Balm Set,529.52,1.0,United Kingdom,Upi,Marketplace,Delivered,529.52,2024-04,2,2024
ORD105431,CUST1384,2024-02-26,Fashion,Sunglasses,1897.36,1.0,India,Cod,Marketplace,Delivered,1897.36,2024-02,1,2024
ORD103201,CUST1179,2024-02-17,Fashion,Sunglasses,2080.14,2.0,United States,Net Banking,Marketplace,Delivered,4160.28,2024-02,1,2024
ORD104638,CUST1798,2024-03-16,Toys,Building Blocks Set,707.49,1.0,India,Upi,Marketplace,Delivered,707.49,2024-03,1,2024
ORD105006,CUST1548,2024-06-24,Sports,Cycling Gloves,1588.13,2.0,India,Credit Card,Mobile App,Delivered,3176.26,2024-06,2,2024
ORD103399,CUST592,2024-01-18,Sports,Cycling Gloves,1668.16,1.0,Germany,Credit Card,Mobile App,Delivered,1668.16,2024-01,1,2024
ORD100428,CUST177,2024-02-25,Books,Self-Help Guide,475.67,1.0,United Kingdom,Paypal,Mobile App,Delivered,475.67,2024-02,1,2024
ORD100678,CUST1580,2024-09-23,Electronics,Wireless Earbuds,4486.33,3.0,United States,Debit Card,Mobile App,Delivered,13458.99,2024-09,3,2024
ORD103700,CUST766,2024-06-14,Sports,Resistance Bands,2417.23,2.0,United States,Cod,Mobile App,Delivered,4834.46,2024-06,2,2024
ORD104504,CUST33,2024-03-24,Home & Kitchen,Air Fryer,1947.67,1.0,France,Upi,Marketplace,Delivered,1947.67,2024-03,1,2024
ORD100355,CUST560,2024-07-03,Fashion,Running Shoes,2598.14,1.0,Germany,Cod,Mobile App,Delivered,2598.14,2024-07,3,2024
ORD103587,CUST905,2024-02-10,Sports,Dumbbell Set,1598.2,1.0,India,Credit Card,Website,Cancelled,1598.2,2024-02,1,2024
ORD105517,CUST687,2024-02-01,Home & Kitchen,Non-stick Pan Set,2485.94,2.0,India,Upi,Mobile App,Delivered,4971.88,2024-02,1,2024
ORD104496,CUST1438,2024-06-06,Books,Fiction Bestseller,663.7,1.0,India,Paypal,Website,Delivered,663.7,2024-06,2,2024
ORD104721,CUST651,2024-07-25,Toys,Building Blocks Set,1391.74,1.0,Uae,Credit Card,Mobile App,Delivered,1391.74,2024-07,3,2024
ORD103118,CUST1454,2024-08-02,Electronics,Bluetooth Speaker,2874.07,1.0,India,Cod,Mobile App,Delivered,2874.07,2024-08,3,2024
ORD100559,CUST520,2024-03-14,Sports,Resistance Bands,1943.33,2.0,United States,Debit Card,Mobile App,Delivered,3886.66,2024-03,1,2024
ORD104734,CUST809,2024-06-14,Fashion,Cotton T-Shirt,644.94,1.0,United Kingdom,Credit Card,Mobile App,Delivered,644.94,2024-06,2,2024
ORD102760,CUST1206,2024-02-18,Fashion,Denim Jacket,622.44,1.0,United States,Upi,Website,Delivered,622.44,2024-02,1,2024
ORD105754,CUST1668,2024-05-28,Home & Kitchen,Non-stick Pan Set,754.43,2.0,United States,Credit Card,Marketplace,Cancelled,1508.86,2024-05,2,2024
ORD100442,CUST1101,2024-03-11,Toys,Building Blocks Set,1826.85,1.0,France,Cod,Mobile App,Delivered,1826.85,2024-03,1,2024
ORD100017,CUST1123,2024-09-12,Books,Kids Picture Book,305.11,2.0,India,Debit Card,Mobile App,Returned,610.22,2024-09,3,2024
ORD103668,CUST932,2024-07-11,Sports,Dumbbell Set,1932.97,1.0,United Kingdom,Upi,Website,Delivered,1932.97,2024-07,3,2024
ORD101247,CUST44,2024-05-27,Toys,Board Game,1120.57,2.0,India,Cod,Mobile App,Delivered,2241.14,2024-05,2,2024
ORD100460,CUST619,2024-04-08,Electronics,Bluetooth Speaker,755.95,1.0,United States,Cod,Marketplace,Cancelled,755.95,2024-04,2,2024
ORD104549,CUST1734,2024-04-13,Sports,Cycling Gloves,816.51,1.0,Germany,Credit Card,Marketplace,Delivered,816.51,2024-04,2,2024
ORD101365,CUST234,2024-07-29,Fashion,Running Shoes,1990.01,1.0,United States,Credit Card,Website,Delivered,1990.01,2024-07,3,2024
ORD101763,CUST1040,2024-08-15,Electronics,Power Bank,4989.92,3.0,India,Upi,Website,Delivered,14969.76,2024-08,3,2024
ORD100783,CUST863,2024-09-27,Fashion,Leather Wallet,509.68,1.0,Germany,Upi,Marketplace,Delivered,509.68,2024-09,3,2024
ORD104528,CUST972,2024-07-08,Beauty,Makeup Brush Kit,1410.47,1.0,India,Cod,Mobile App,Returned,1410.47,2024-07,3,2024
ORD103184,UNKNOWN,2024-06-14,Electronics,Bluetooth Speaker,2990.08,1.0,Germany,Cod,Mobile App,Delivered,2990.08,2024-06,2,2024
ORD103062,CUST373,2024-04-01,Beauty,Hair Dryer,1325.71,3.0,United Kingdom,Upi,Mobile App,Delivered,3977.13,2024-04,2,2024
ORD104575,CUST47,2024-03-23,Beauty,Sunscreen SPF50,889.55,1.0,United Kingdom,Unknown,Mobile App,Cancelled,889.55,2024-03,1,2024
ORD105886,CUST69,2024-04-25,Fashion,Cotton T-Shirt,1607.28,2.0,India,Upi,Marketplace,Delivered,3214.56,2024-04,2,2024
ORD102367,CUST786,2024-05-02,Fashion,Leather Wallet,2252.3,1.0,Uae,Debit Card,Mobile App,Delivered,2252.3,2024-05,2,2024
ORD104357,CUST721,2024-06-13,Beauty,Sunscreen SPF50,1043.71,1.0,Uae,Paypal,Mobile App,Delivered,1043.71,2024-06,2,2024
ORD100369,CUST688,2024-01-17,Home & Kitchen,LED Desk Lamp,2042.36,1.0,India,Net Banking,Marketplace,Delivered,2042.36,2024-01,1,2024
ORD105900,CUST481,2024-01-16,Sports,Resistance Bands,971.13,2.0,India,Cod,Marketplace,Delivered,1942.26,2024-01,1,2024
ORD102419,CUST15,2024-08-17,Home & Kitchen,LED Desk Lamp,695.97,2.0,United Kingdom,Upi,Mobile App,Delivered,1391.94,2024-08,3,2024
